,id,time,ego_x,ego_y,heading,id1_x,id1_y,id1_theta,throttle,brake,steering,id2_x,id2_y,id2_theta
2418,36,1697021014.202071,592620.1940994263,4134146.3371276855,2.3462020010293703,592611.1584777832,4134150.3115234375,2.3790377360136006,70.23083058408467,0.0,-2.2054875511164957,,,
2419,36,1697021014.2771347,592619.9763641357,4134146.559448242,2.344526579761756,592610.8008499146,4134150.6776123047,2.3790377360136006,65.36828985703372,0.0,-2.0554611863259344,,,
2420,36,1697021014.3596349,592619.7397918701,4134146.8017578125,2.3428168591459526,592610.4045715332,4134151.083251953,2.3790377360136006,73.62217912376215,0.0,-2.057660929995863,,,
2421,36,1697021014.465593,592619.4837417603,4134147.064971924,2.3409874192813405,592610.079826355,4134151.4156799316,2.3790377360136006,41.80702264752676,0.0,-2.014515701005613,,,
2422,36,1697021014.5969617,592618.8910522461,4134147.6773376465,2.3368612041335908,592609.7014465332,4134151.803039551,2.3790377360136006,19.08760575074263,0.0,-1.966486867144476,,,
2423,36,1697021014.678765,592618.6438369751,4134147.9342956543,2.3352036630624404,592609.3793792725,4134152.1326904297,2.3790377360136006,19.067034134222247,0.0,-1.887093196138895,,,
2424,36,1697021014.7617412,592618.3949127197,4134148.193725586,2.3335690630769372,592609.3173751831,4134152.1961364746,2.3790377360136006,21.918081244430667,0.0,-2.0178258743988877,,,
2425,36,1697021014.857062,592618.0741195679,4134148.529449463,2.3314904214332746,592609.3173751831,4134152.1961364746,2.3790377360136006,19.724632589423912,0.0,-1.8602672018820787,,,
2426,36,1697021014.9991019,592617.5330047607,4134149.0989379883,2.3278405434721403,592608.9308853149,4134152.6136779785,2.3790377360136006,21.804738276095215,0.0,-1.8245486511406142,,,
2427,36,1697021015.0771315,592617.2790603638,4134149.367614746,2.326241837463594,592608.4777603149,4134153.103149414,2.3790377360136006,17.882650058766973,0.0,-1.575128130962979,,,
2428,36,1697021015.0771315,592617.2790603638,4134149.367614746,2.326241837463594,592607.9878692627,4134153.6323242188,2.3790377360136006,59.91612386714213,0.0,-1.4264078018486295,,,
2429,36,1697021015.2984393,592616.7643890381,4134149.9147338867,2.323272364212283,592607.5444335938,4134154.1113586426,2.3790377360136006,58.02390707569312,0.0,-1.472377181486228,,,
2430,36,1697021015.3783896,592616.4225463867,4134150.279876709,2.321382547435965,592607.0851364136,4134154.60748291,2.3790377360136006,36.46752112274588,0.0,-1.2624645120901379,,,
2431,36,1697021015.3783896,592616.4225463867,4134150.279876709,2.321382547435965,592606.6023254395,4134155.1290893555,2.3790377360136006,55.996099102194535,0.0,-1.2319429720506516,,,
2432,36,1697021015.5910702,592615.7901611328,4134150.958770752,2.318324110486831,592606.1357803345,4134155.6330566406,2.3790377360136006,32.77549817459311,0.0,-1.0670923112276252,,,
2433,36,1697021015.617968,592615.4647521973,4134151.309692383,2.3167087400069306,592605.6969909668,4134156.107055664,2.3790377360136006,21.42353486919856,0.0,-0.8941773156787219,,,
2434,36,1697021015.7874315,592614.8033447266,4134152.0261535645,2.314353582896037,592605.2260665894,4134156.615753174,2.3790377360136006,21.421066579985418,0.0,-0.8116253296426702,,,
2435,36,1697021015.7874315,592614.8033447266,4134152.0261535645,2.314353582896037,592604.9238967896,4134156.942199707,2.3790377360136006,24.328340373144044,0.0,-0.7925726900064343,,,
2436,36,1697021015.9827266,592614.5118637085,4134152.3429870605,2.3135102744708043,592604.7267150879,4134157.3884277344,2.349124311933224,45.645289701798546,0.0,-0.9199780453420819,,,
2437,36,1697021016.0206265,592613.795753479,4134153.123626709,2.3115573781692262,592604.4846191406,4134157.9363098145,2.3122965227682357,42.31241844462534,0.0,-1.0635962441919253,,,
2438,36,1697021016.1954033,592613.2275009155,4134153.7452697754,2.3094603491753993,592604.2426300049,4134158.483947754,2.27539443140941,13.064682296145245,8.7,-0.9403900416374679,,,
2439,36,1697021016.2687643,592613.2275009155,4134153.7452697754,2.3094603491753993,592603.9994125366,4134159.034362793,2.2382446660711253,26.529702134336638,2.9,-0.6813461516327257,,,
2440,36,1697021016.3371072,592612.9136199951,4134154.0896606445,2.3084042052725913,592603.7564849854,4134159.5841674805,2.2010994281066587,18.242183629890683,8.7,-0.7944602035424642,,,
2441,36,1697021016.4200394,592612.5542678833,4134154.4848632812,2.307334276930013,592603.5009918213,4134160.1623535156,2.162020468889665,42.72512452502905,2.9,-0.4481614698977553,,,
2442,36,1697021016.5846167,592611.8207168579,4134155.294281006,2.3057150028116347,592603.2611618042,4134160.7051086426,2.125350605176095,52.09558868662068,0.0,-0.44753290101775367,,,
2443,36,1697021016.5846167,592611.8207168579,4134155.294281006,2.3057150028116347,592603.02293396,4134161.2442626953,2.0889638354842077,24.924752556846745,7.25,-0.4717557836501034,,,
2444,36,1697021016.7429721,592611.0537567139,4134156.1431274414,2.304560344188305,592602.782699585,4134161.787902832,2.052336848663856,13.65466321767384,5.8,-0.41019917260763605,,,
2445,36,1697021016.820906,592610.6668395996,4134156.5720825195,2.3040458081435577,592602.5325927734,4134162.3539123535,2.014294391735092,12.559999999999999,2.9,-0.4551912254991016,,,
2446,36,1697021016.987406,592609.9422149658,4134157.376586914,2.3029623921872737,592602.2510681152,4134162.781555176,2.022097187352472,16.434568579417853,0.0,-0.38915720487956007,,,
2447,36,1697021017.0880947,592609.5079421997,4134157.859588623,2.3022971206429865,592601.9178771973,4134163.278991699,2.0334225461164124,4.964692998826361,17.43179961336864,-0.2866227142275306,,,
2448,36,1697021017.142025,592609.121017456,4134158.2904663086,2.301835964458041,592601.5768280029,4134163.7881469727,2.045019014677223,14.129999999999999,1.45,-0.10685557827112672,,,
2449,36,1697021017.226876,592608.7342376709,4134158.7216186523,2.301493942275103,592601.2395935059,4134164.2916870117,2.0564881841389138,15.906302540887017,0.0,0.014367657249353034,,,
2450,36,1697021017.226876,592608.7342376709,4134158.7216186523,2.301493942275103,592600.9010009766,4134164.797149658,2.0680052904998547,15.699999999999998,0.0,0.059967422996710665,,,
2451,36,1697021017.4587471,592608.0557632446,4134159.4786987305,2.3013128797170657,592600.5734558105,4134165.2861938477,2.079148489046645,15.699999999999998,0.0,0.07832658085063757,,,
2452,36,1697021017.539832,592607.7154464722,4134159.8585510254,2.301338910835179,592600.2399139404,4134165.7841796875,2.090495685731355,4.709999999999999,10.15,0.14668973300525506,,,
2453,36,1697021017.6522617,592607.2285766602,4134160.402069092,2.3014908968194563,592599.9014129639,4134166.2895507812,2.1020111941956543,0.0,26.565232289321198,0.16451163684920317,,,
2454,36,1697021017.8081355,592606.4584350586,4134161.2612609863,2.3018622003202722,592599.5776062012,4134166.773010254,2.113026028378897,7.85,8.119499135865672,0.17194587404206532,,,
2455,36,1697021017.8604212,592606.1265106201,4134161.6314697266,2.3020496657043283,592599.2135238647,4134167.316558838,2.125409194719623,0.0,14.5,0.18382001627072725,,,
2456,37,1697021025.1207821,592623.8448562622,4134142.7436523438,2.3616191773995032,592614.339225769,4134146.9081115723,2.3790374696974936,39.323474259082445,0.0,-3.278364231151941,592618.8571929932,4134158.528930664,2.3783178835765284
2457,37,1697021025.214008,592623.7092208862,4134142.8779907227,2.3601048636440325,592614.0563659668,4134147.2002563477,2.3790374696974936,18.840390036906616,0.0,-3.1974084658238358,592618.8159332275,4134158.568359375,2.3782435813826908
2458,37,1697021025.3387954,592623.4274215698,4134143.1584472656,2.3570891986258315,592613.7475585938,4134147.520050049,2.3790374696974936,27.758437904970364,0.0,-3.005589424736262,592618.709312439,4134158.6703796387,2.3783186825248492
2459,37,1697021025.4097836,592623.2802963257,4134143.3055725098,2.355594326181124,592613.4219894409,4134147.857147217,2.3790374696974936,45.33373266294044,0.0,-2.8627187317623393,592618.5494384766,4134158.8233947754,2.3782449129632255
2460,37,1697021025.5117853,592623.1418609619,4134143.4443359375,2.3542211636348727,592613.1127090454,4134148.177429199,2.3790374696974936,37.7355640466743,0.0,-2.756174981257523,592618.3464660645,4134159.01751709,2.378320280421491
2461,37,1697021025.6089022,592622.9727401733,4134143.6143188477,2.352606082283889,592612.7914886475,4134148.510070801,2.3790374696974936,25.169516744243275,0.0,-2.678444941512087,592618.1088409424,4134159.2448120117,2.3782451792793324
2462,37,1697021025.7342544,592622.5978088379,4134143.9931030273,2.3492168504238498,592612.4963302612,4134148.8157043457,2.3790374696974936,27.440296726875186,0.0,-2.5807700210053346,592617.8435897827,4134159.498626709,2.3783216120020256
2463,37,1697021025.836389,592622.5755004883,4134144.0157165527,2.3490221002295346,592612.1824493408,4134149.140686035,2.3790374696974936,15.699999999999998,0.0,-2.2420070391902933,592617.5563964844,4134159.7734069824,2.3782457119115463
2464,37,1697021025.893984,592622.5755004883,4134144.0157165527,2.3490221002295346,592611.8700637817,4134149.4642333984,2.3790374696974936,17.25872655763607,0.0,-2.3361606033825937,592617.251953125,4134160.064727783,2.3783234762147742
2465,37,1697021025.9711254,592622.4186325073,4134144.174926758,2.347692416426165,592611.6211166382,4134149.7219848633,2.3790374696974936,37.07948901364627,0.0,-2.3377951790013873,592616.9339904785,4134160.3688964844,2.37824624454376
2466,37,1697021026.1361208,592622.0483093262,4134144.5525512695,2.3447350528692823,592611.6211166382,4134149.7219848633,2.3790374696974936,60.07611993799594,0.0,-2.328299199887995,592616.6055297852,4134160.6831359863,2.37832560674363
2467,37,1697021026.2369058,592621.8676681519,4134144.737548828,2.3432736547924096,592611.2735900879,4134150.095703125,2.3790374696974936,40.68240065365889,0.0,-2.2241133609768657,592616.5540008545,4134160.732421875,2.378247842440402
2468,37,1697021026.3089347,592621.6257553101,4134144.9860839844,2.3414021177965907,592610.8466491699,4134150.5548095703,2.3790374696974936,62.80788121220736,0.0,-2.154973201855071,592616.4244995117,4134160.8563537598,2.3783277372724854
2469,37,1697021026.4491866,592621.1591796875,4134145.4678649902,2.3379457841578306,592610.4199066162,4134151.01373291,2.3790374696974936,46.52552286337357,0.0,-2.0197938316448645,592616.2355804443,4134161.03704834,2.3782497066531505
2470,37,1697021026.5486567,592620.9049453735,4134145.731689453,2.33617707949551,592610.0080337524,4134151.456604004,2.3790374696974936,29.120282367856134,0.0,-1.9655903116070472,592616.0016937256,4134161.260864258,2.378330400433555
2471,37,1697021026.5486567,592620.9049453735,4134145.731689453,2.33617707949551,592609.5737380981,4134151.9236450195,2.3790374696974936,31.627491808384935,0.0,-1.901832441470621,592615.7339782715,4134161.5170288086,2.378251038233685
2472,37,1697021026.6883314,592620.3880233765,4134146.2708129883,2.3327118902783033,592609.1590118408,4134152.369567871,2.3790374696974936,21.997880079021773,0.0,-1.8664079921274872,592615.4410095215,4134161.7973632812,2.3783325309624104
2473,37,1697021026.7699726,592620.1572570801,4134146.5126342773,2.3312009178703557,592608.7410125732,4134152.819091797,2.3790374696974936,21.50575148343028,0.0,-1.7671754643923614,592615.1292800903,4134162.0956115723,2.378251570865899
2474,37,1697021026.933861,592619.6928329468,4134147.001525879,2.3282889692838538,592608.3132400513,4134153.2790527344,2.3790374696974936,19.811757176516824,0.0,-1.6788889639894857,592614.8037338257,4134162.406982422,2.378334661491266
2475,37,1697021026.933861,592619.6928329468,4134147.001525879,2.3282889692838538,592607.8977127075,4134153.7258911133,2.3790374696974936,51.266953771423815,0.0,-1.591198715006507,592614.4680480957,4134162.728210449,2.37825236981422
2476,37,1697021027.0861478,592619.6928329468,4134147.001525879,2.3282889692838538,592607.6615600586,4134153.979827881,2.3790374696974936,62.34156654271069,0.0,-1.5880464895217543,592614.1249923706,4134163.056427002,2.3783375909684423
2477,37,1697021027.2470965,592619.1348724365,4134147.592590332,2.3251166488473727,592607.4635009766,4134154.425628662,2.3503877155445707,61.88523045846906,0.0,-1.571291914491897,592613.9408035278,4134163.2326660156,2.3782534350786477
2478,37,1697021027.3275175,592618.8343429565,4134147.912414551,2.3234544677659574,592607.2121887207,4134154.991333008,2.3139370299870166,53.36635762838588,0.0,-1.4886195672480753,592613.4897003174,4134163.6642456055,2.378339455181191
2479,37,1697021027.4057345,592618.5167770386,4134148.2515563965,2.3217879884051644,592606.9673538208,4134155.5424804688,2.2783422843971834,16.57908170789133,0.0,-1.4322836027985515,592612.8481140137,4134164.278076172,2.378253168762541
2480,37,1697021027.4856937,592618.231262207,4134148.557281494,2.32034418062079,592606.73097229,4134156.074584961,2.243919329677908,17.71003026348765,0.0,-1.348686486675573,592612.0714874268,4134165.021118164,2.3783423846583673
2481,37,1697021027.5704513,592617.864440918,4134148.9512634277,2.318562858802805,592606.4787139893,4134156.6423950195,2.207144803734309,20.638961640034076,0.0,-1.2518627133164615,592611.1997375488,4134165.855163574,2.378251570865899
2482,37,1697021027.6681113,592617.5368423462,4134149.304412842,2.3170494187987964,592606.2361297607,4134157.1884765625,2.171766573139422,23.58374269647907,0.0,-1.1630151789955179,592610.2613830566,4134166.7529296875,2.378345047819437
2483,37,1697021027.8055992,592616.8761062622,4134150.019683838,2.3142533890132437,592605.9979171753,4134157.72467041,2.137032028575021,21.69383077000176,0.0,-1.06984062536528,592609.2767486572,4134167.6950683594,2.3782486413887227
2484,37,1697021027.8939357,592616.5838012695,4134150.337371826,2.313115114995001,592605.7500915527,4134158.2825317383,2.1009272876403884,29.425542352517386,0.0,-0.973162425037436,592608.2601318359,4134168.6676330566,2.37834824361272
2485,37,1697021027.9703364,592616.2067489624,4134150.748260498,2.3117381789506046,592605.5127868652,4134158.816711426,2.066406861225971,39.76930908538683,0.0,-0.8590319580442749,592607.2215499878,4134169.6612854004,2.3782454455954394
2486,37,1697021028.1472712,592615.6887741089,4134151.3146362305,2.309995097583826,592605.2638397217,4134159.3770751953,2.030266167616901,30.912627993234736,0.0,-0.7899118774188935,592606.1679840088,4134170.6692504883,2.3783525046704312
2487,37,1697021028.2069397,592615.6887741089,4134151.3146362305,2.309995097583826,592604.9621582031,4134159.8390808105,2.0364537560456597,33.07686089176872,0.0,-0.7410449730445389,592606.078338623,4134170.755065918,2.378242249802156
2488,37,1697021028.287924,592615.6447143555,4134151.3628845215,2.3098585153845406,592604.6424255371,4134160.317626953,2.045559370058214,41.445429876523406,0.0,-0.7262006352573027,592605.8887939453,4134170.93649292,2.378353569934859
2489,37,1697021028.396416,592615.2910003662,4134151.750854492,2.3088633813075736,592604.3000564575,4134160.830078125,2.055312398526752,42.17374311134115,0.0,-0.7086789279872102,592605.6044998169,4134171.208465576,2.378242249802156
2490,37,1697021028.5313752,592614.5554733276,4134152.5599975586,2.3070153442606376,592603.9660186768,4134161.33001709,2.0648292046084293,44.696944964336275,0.0,-0.6352834965249239,592605.2311859131,4134171.565551758,2.3783554341476076
2491,37,1697021028.6154995,592614.1745605469,4134152.980255127,2.3061422345229703,592603.6423950195,4134161.8143615723,2.074050932443612,49.092139437634756,0.0,-0.5400776501693856,592604.7749481201,4134172.0020751953,2.3782406519055144
2492,37,1697021028.690119,592613.7364578247,4134153.464416504,2.3052532200651843,592603.3082885742,4134162.3144226074,2.0835725322152143,41.46929727621058,0.0,-0.47409989631160976,592604.2420959473,4134172.5119018555,2.378357564676463
2493,37,1697021028.7673206,592613.3875961304,4134153.850616455,2.304616778015058,592602.9609909058,4134162.834259033,2.093470170329823,19.301912724762246,9.520340178362735,-0.43840076900674624,592603.6390686035,4134173.0888671875,2.378237722428338
2494,37,1697021028.9261682,592612.523651123,4134154.808898926,2.303230806299548,592602.6379241943,4134163.3178100586,2.1026775170952305,0.0,20.587807281666947,-0.44173253212676006,592602.9722747803,4134173.726867676,2.3783612931019604
2495,37,1697021029.0087326,592612.1707839966,4134155.2010498047,2.302664468854876,592602.2817611694,4134163.8508605957,2.112827090247009,0.0,25.112799904358873,-0.3061762411884218,592602.2479248047,4134174.4198913574,2.3782347929511616
2496,38,1697021040.4354868,592619.7838821411,4134146.7302856445,2.343204157512587,592613.1269836426,4134147.5525512695,2.3790374696974936,18.29614385082072,0.0,-2.358063284058479,592619.8190841675,4134157.608520508,2.3782449129632255
2497,38,1697021040.5036864,592619.7838821411,4134146.7302856445,2.343204157512587,592612.7631149292,4134147.9093322754,2.3790374696974936,39.95065278908382,0.0,-2.254970288243717,592619.5166854858,4134157.897796631,2.3783186825248492
2498,38,1697021040.5853064,592619.6642379761,4134146.853088379,2.342258673906283,592612.4419555664,4134148.2362365723,2.3790374696974936,33.6273483603195,0.0,-2.1366923530125717,592619.4754257202,4134157.9372558594,2.37824624454376
2499,38,1697021040.748621,592619.3141937256,4134147.213684082,2.3396900733199466,592612.075088501,4134148.6102905273,2.3790374696974936,20.34487200912254,0.0,-2.1418820748486813,592619.368812561,4134158.0393066406,2.378320280421491
2500,38,1697021040.8225183,592619.0594558716,4134147.4773254395,2.3378371883778835,592611.7234573364,4134148.968811035,2.3790374696974936,40.975387719371895,0.0,-2.068340019996569,592619.2089385986,4134158.192260742,2.378247309808188
2501,38,1697021040.9032462,592618.8483734131,4134147.696411133,2.3363223666285995,592611.3689727783,4134149.3302001953,2.3790374696974936,39.2156673248534,0.0,-1.963294430354677,592619.0059661865,4134158.386413574,2.3783221446342395
2502,38,1697021040.9848368,592618.6245346069,4134147.9294433594,2.334789495718711,592611.0006408691,4134149.7057495117,2.3790374696974936,27.46023888312858,0.0,-1.8847704316932377,592618.7683486938,4134158.6137390137,2.3782489077048297
2503,38,1697021041.1005378,592618.3936309814,4134148.1705322266,2.3332577583762664,592610.6534423828,4134150.0596618652,2.3790374696974936,62.935666120481265,0.0,-1.782055104308787,592618.5030899048,4134158.867553711,2.378324541479202
2504,38,1697021041.2234595,592617.908203125,4134148.6797790527,2.3301960457254545,592610.2820129395,4134150.4384155273,2.3790374696974936,36.8479042518315,0.0,-1.7018713464947246,592618.2159042358,4134159.142303467,2.3782497066531505
2505,38,1697021041.30506,592617.6475448608,4134148.9544677734,2.32865671265258,592609.9351043701,4134150.7920532227,2.3790374696974936,42.02136843398792,0.0,-1.6385748483589553,592617.9114532471,4134159.43359375,2.3783261393758437
2506,38,1697021041.400036,592617.3830947876,4134149.2339782715,2.3271327423183497,592609.5748825073,4134151.159301758,2.3790374696974936,31.430517762304007,0.0,-1.7440753054924962,592617.5934906006,4134159.7377929688,2.3782507719175783
2507,38,1697021041.465271,592617.111579895,4134149.521789551,2.3255615434828307,592609.1956481934,4134151.5459594727,2.3790374696974936,47.05960399879183,0.0,-1.4529657129877553,592617.2650299072,4134160.0520629883,2.378328802536913
2508,38,1697021041.6225479,592616.8655090332,4134149.7833862305,2.3241401393992227,592608.7762145996,4134151.994140625,2.3790374696974936,20.829418479848094,0.0,-1.5525856090892476,592617.213508606,4134160.101348877,2.378252636130327
2509,38,1697021041.706065,592616.8655090332,4134149.7833862305,2.3241401393992227,592608.300163269,4134152.503753662,2.3790374696974936,35.22997461267101,0.0,-1.4342695780080077,592617.0839996338,4134160.2252197266,2.3783306667496618
2510,38,1697021041.7971635,592616.5746231079,4134150.093536377,2.322672940936709,592607.8234100342,4134153.0142211914,2.3790374696974936,38.96195237504076,0.0,-1.4649728361095062,592616.8950881958,4134160.405975342,2.3782534350786477
2511,38,1697021041.941937,592615.9812011719,4134150.729034424,2.319671761045516,592607.3693771362,4134153.500274658,2.3790374696974936,3.488888888888889,11.277777777777779,-1.4613598531378011,592616.6611938477,4134160.6297302246,2.3783327972785173
2512,38,1697021042.0243735,592615.6457901001,4134151.089996338,2.318000064520244,592606.8806915283,4134154.023498535,2.3790374696974936,16.254835884016106,0.0,-1.3560351211266994,592616.3934936523,4134160.8858947754,2.3782547666591825
2513,38,1697021042.105076,592615.3845596313,4134151.371887207,2.316753034776461,592606.4059448242,4134154.531768799,2.3790374696974936,58.13097809917181,0.0,-1.1584175910391012,592616.1005020142,4134161.1662597656,2.378334661491266
2514,38,1697021042.2026594,592615.0819473267,4134151.6993103027,2.3153952695988824,592605.9273834229,4134155.044128418,2.3790374696974936,17.810491206243338,0.0,-1.1176261590380372,592615.7887878418,4134161.464477539,2.3782552992913963
2515,38,1697021042.3427577,592614.482749939,4134152.3501586914,2.313075482896359,592605.4411087036,4134155.564758301,2.3790374696974936,18.992110096378855,0.0,-1.089271387540069,592615.4632263184,4134161.7758789062,2.3783370583362284
2516,38,1697021042.4319983,592614.1200714111,4134152.7454833984,2.3116814523395632,592604.9634552002,4134156.07611084,2.3790374696974936,12.500432940004249,12.216714228188852,-1.0085254189378852,592615.1275558472,4134162.0970458984,2.37833865623287
2517,38,1697021042.5244048,592613.8374710083,4134153.0542907715,2.31062785124184,592604.5037002563,4134156.568359375,2.3790374696974936,0.0,20.92068403543587,-0.9503060102250065,592614.7845153809,4134162.425354004,2.378339987813405
2518,38,1697021042.5867221,592613.4817276001,4134153.4439697266,2.309372296878477,592604.0291137695,4134157.0957946777,2.3790374696974936,18.08232343947286,1.7810162264611826,-0.795869309290482,592614.7231140137,4134162.484069824,2.37823665716391
2519,38,1697021042.7447226,592613.0143127441,4134153.957397461,2.3079179808688792,592603.5497131348,4134157.6302490234,2.3790374696974936,15.699999999999998,0.0,-0.6534201491162521,592614.5727539062,4134162.627960205,2.378257163504145
2520,38,1697021042.7447226,592613.0143127441,4134153.957397461,2.3079179808688792,592603.034286499,4134158.2048950195,2.3790374696974936,16.229857466290962,0.0,-0.6154577259279151,592614.3589019775,4134162.8325805664,2.3783378572845493
2521,38,1697021042.9431953,592612.7013320923,4134154.3021240234,2.3071488238032645,592602.544128418,4134158.751312256,2.3790374696974936,35.18649216094208,0.0,-0.5711288979716833,592614.1000366211,4134163.080230713,2.3782387876927658
2522,38,1697021043.0255644,592612.382232666,4134154.6541748047,2.3064976555963073,592602.0300827026,4134159.3243103027,2.3790374696974936,46.55436407787779,0.0,-0.5333186601001099,592613.8094329834,4134163.358276367,2.3782595603491075
2523,38,1697021043.0996387,592612.0525512695,4134155.0184020996,2.3058780765353557,592601.5291061401,4134159.8828125,2.3790374696974936,43.20173024030279,0.0,-0.5229431059104247,592613.496673584,4134163.657470703,2.3783421183422604
2524,38,1697021043.2026167,592611.7193145752,4134155.3869628906,2.3052610489140726,592601.0111694336,4134160.4602355957,2.3790374696974936,45.86371288126589,0.0,-0.43075128569646226,592613.16847229,4134163.971496582,2.3782401192733005
2525,38,1697021043.3424256,592611.0584335327,4134156.119140625,2.304217572793899,592600.5056915283,4134161.023742676,2.3790374696974936,25.17042428642058,0.0,-0.41640638975779226,592612.8295898438,4134164.2956848145,2.378261158245749
2526,38,1697021043.428743,592610.6511230469,4134156.5711364746,2.303617939465921,592599.9985198975,4134161.589111328,2.3790374696974936,25.911337464692927,0.0,-0.4125067567370325,592612.4834136963,4134164.626953125,2.3783458467677576
2527,38,1697021043.529315,592610.2872390747,4134156.9753112793,2.303088499134108,592599.8652267456,4134161.737701416,2.3790374696974936,21.589619928606957,0.0,-0.26568906099482587,592612.1322402954,4134164.9629821777,2.3782409182216213
2528,38,1697021043.5813658,592609.919128418,4134157.3846740723,2.3026923124454157,592599.6166381836,4134162.199737549,2.362130657964201,22.822604130708065,0.0,-0.22453214991634765,592612.0426025391,4134165.0487976074,2.378262489826284
2529,38,1697021043.7441037,592609.1751937866,4134158.2129211426,2.302064138310964,592599.346748352,4134162.7012939453,2.3437532486883583,45.242462379484536,0.0,-0.12831601116211097,592611.8530502319,4134165.230163574,2.378349308877148
2530,38,1697021043.8300412,592608.8903808594,4134158.530303955,2.301919060765731,592599.0669937134,4134163.2211914062,2.324682352270031,26.821081212686437,0.0,-0.016326659234000333,592611.5687484741,4134165.502166748,2.378241717169942
2531,38,1697021043.8300412,592608.8903808594,4134158.530303955,2.301919060765731,592598.7838668823,4134163.7473449707,2.3053613850272825,21.428849607474866,0.0,-0.14098456276928967,592611.1954574585,4134165.8593444824,2.3782635550907116
2532,38,1697021044.0414102,592608.6016769409,4134158.852142334,2.3018946462704504,592598.4906005859,4134164.292388916,2.2853325495722743,52.625446895150425,0.0,0.0329189795677449,592610.7392349243,4134166.2959594727,2.378352770986538
2533,38,1697021044.1223981,592608.2076416016,4134159.291534424,2.3019387300606375,592598.2061462402,4134164.821044922,2.265893870610256,40.19476648416848,0.0,0.022089633858486876,592610.2064208984,4134166.8058166504,2.3782411845377283
2534,38,1697021044.189712,592607.8562393188,4134159.6834106445,2.302011724078149,592597.9172668457,4134165.3579101562,2.246143868119219,36.05450613882878,0.0,-0.007701644075516728,592609.6034011841,4134167.3827819824,2.3782640877229255
2535,38,1697021044.3511035,592606.972984314,4134160.6680603027,2.302097154331631,592597.6366271973,4134165.8794555664,2.2269528631366597,73.52008885792173,0.0,0.14797718180899747,592608.9365997314,4134168.0208129883,2.378358629940891
2536,38,1697021044.3511035,592606.972984314,4134160.6680603027,2.302097154331631,592597.3499526978,4134166.4122314453,2.207347736607801,66.47665419866917,0.0,0.2833725060387773,592608.2122802734,4134168.71383667,2.3782406519055144
2537,38,1697021044.5208795,592606.13306427,4134161.604309082,2.3027438956068025,592597.0686340332,4134166.9349975586,2.1881119905192747,7.741044201469945,13.455350782875746,0.09395544516957764,592607.4364700317,4134169.4560546875,2.3782643540390325
2538,38,1697021044.58874,592605.6150054932,4134162.1811523438,2.3030851507770684,592596.7720108032,4134167.3696289062,2.186528208631273,13.263057929397789,13.175378046406147,0.11093876612061929,592607.3448944092,4134169.543701172,2.3783655541596715
2539,38,1697021044.6764255,592605.1551742554,4134162.6928100586,2.3033059915077194,592596.4214859009,4134167.874267578,2.1860866565259585,0.0,18.972102941328956,0.0006530932401111079,592607.1009674072,4134169.7770996094,2.3782406519055144
2540,38,1697021044.7634463,592604.6986923218,4134163.200439453,2.303419715670623,592596.0725708008,4134168.3765563965,2.1856472349494993,3.668286485974882,12.894558979481534,0.08483488883332257,592606.7237472534,4134170.1379699707,2.378265951935674
2541,38,1697021044.9141839,592603.796295166,4134164.203491211,2.3035433926013127,592595.7384185791,4134168.8576660156,2.1852261891844194,0.0,14.657704677469981,0.20983533029453155,592606.2307739258,4134170.609649658,2.3783708804818104
2542,38,1697021044.9932256,592603.3492355347,4134164.700317383,2.303737995114089,592595.3928070068,4134169.3552246094,2.1847907623495644,0.0,14.5,0.5812077592705284,592605.6380157471,4134171.1768188477,2.3782406519055144
2543,38,1697021045.074159,592603.1266784668,4134164.947631836,2.3039203103868804,592595.0559463501,4134169.840209961,2.184366787107308,0.0,14.5,0.5067935561012227,592604.9598083496,4134171.825744629,2.378267017200102
2544,38,1697021045.074159,592603.1266784668,4134164.947631836,2.3039203103868804,592594.7124328613,4134170.334777832,2.1839342897496294,12.559999999999999,2.9,0.5284930542206049,592604.2089996338,4134172.544128418,2.3783802015455535
2545,38,1697021045.2721748,592602.6834716797,4134165.4399108887,2.3046964885700696,592594.3696670532,4134170.8282470703,2.1835023250241647,17.611357625505047,0.0,0.5473566225723746,592603.3969192505,4134173.321105957,2.3782387876927658
2546,38,1697021045.2721748,592602.6834716797,4134165.4399108887,2.3046964885700696,592594.0318756104,4134171.31451416,2.1830767518852667,34.701115336820074,0.0,0.9077471279800648,592602.533454895,4134174.1472473145,2.378267283516209
2547,38,1697021045.512522,592601.4652404785,4134166.789489746,2.30725487599379,592593.674041748,4134171.829711914,2.182626145032316,17.110530176112,0.0,0.9281112219568197,592601.6272735596,4134175.0142211914,2.3783935173509008
2548,38,1697021045.587532,592600.9603347778,4134167.3469543457,2.3085445059569096,592593.3631286621,4134172.2278442383,2.184372646061661,17.171608314041254,0.0,0.8788746231218931,592601.503829956,4134175.132385254,2.3782347929511616
2549,38,1697021045.6694605,592600.4529571533,4134167.9057617188,2.3101001685068576,592592.9720153809,4134172.726196289,2.186678943547804,21.414096674418488,0.0,0.7502130573911804,592601.184677124,4134175.4377441406,2.378266484567888
2550,38,1697021045.7621658,592600.1132888794,4134168.278930664,2.3111529869472847,592592.6145324707,4134173.1817626953,2.18878710185038,20.47213065570044,0.0,0.6777118271241227,592600.7059631348,4134175.895751953,2.3783988436730397
