id,,Unnamed: 0,id,time,egoX,egoY,heading,NPC1X,NPC1Y,NPC1Theta,throttle,brake,steering
5,44,253,5,1697440530.137133,592505.9107971191,4134540.934448242,-2.2129657505813025,592500.0715332031,4134529.3303222656,0.8085261133049926,0.0,35.50903031499189,15.41485556141654
5,45,254,5,1697440530.3336935,592505.4446411133,4134540.305114746,-2.188286141827197,592500.6977233887,4134529.986175537,0.8085261133049926,0.0,39.79030978110793,15.998635478958438
5,46,255,5,1697440530.376412,592505.1882324219,4134539.943572998,-2.172172266454038,592501.3270263672,4134530.645263672,0.8085261133049926,0.0,43.56034668961585,18.660548111696592
5,47,256,5,1697440530.5278585,592504.9764404297,4134539.634780884,-2.157057956863471,592501.9546203613,4134531.302597046,0.8085261133049926,0.0,47.39686067167046,20.302021740923927
5,48,257,5,1697440530.537366,592504.8047485352,4134539.376358032,-2.14335490680363,592502.591583252,4134531.969711304,0.8085261133049926,0.0,46.21896600473561,20.96053368428805
5,49,258,5,1697440530.7324388,592504.4602966309,4134538.830703736,-2.112791876632823,592503.0886535645,4134532.490325928,0.8085261133049926,0.0,45.93567187754778,21.023625844039827
5,50,259,5,1697440530.775807,592504.4409179688,4134538.798812866,-2.110938559303463,592503.6547851562,4134533.083282471,0.8085261133049926,0.0,44.05629264016516,22.77868837611678
5,51,260,5,1697440530.775807,592504.4409179688,4134538.798812866,-2.110938559303463,592504.1383972168,4134533.589782715,0.8085261133049926,0.0,43.52641918550204,23.254187182260303
5,52,261,5,1697440531.016413,592504.0169677734,4134538.0590515137,-2.0655523943969687,592504.6418762207,4134534.1170959473,0.8085261133049926,0.0,42.5211545545325,25.41264332197673
5,53,262,5,1697440531.016413,592504.0169677734,4134538.0590515137,-2.0655523943969687,592505.1519775391,4134534.651367188,0.8085261133049926,0.0,48.70642772897415,26.810713274390658
5,54,263,5,1697440531.1767287,592503.8220214844,4134537.686294556,-2.03977555662428,592505.6629638672,4134535.186553955,0.8085261133049926,0.0,49.861761574087765,25.956932734178544
5,55,264,5,1697440531.1767287,592503.8220214844,4134537.686294556,-2.03977555662428,592506.142578125,4134535.688873291,0.8085261133049926,0.0,53.12126541995419,25.072485228599543
5,56,265,5,1697440531.421625,592503.6204528809,4134537.2707366943,-2.012029058133491,592506.6577758789,4134536.2284698486,0.8085261133049926,0.0,52.71696257505329,23.77563832370361
5,57,266,5,1697440531.421625,592503.6204528809,4134537.2707366943,-2.012029058133491,592507.1697692871,4134536.764724731,0.8085261133049926,0.0,52.747345822999385,24.558621733042383
5,58,267,5,1697440531.5864315,592503.5471496582,4134537.111297608,-2.002532791770806,592507.6383972168,4134537.2555236816,0.8085261133049926,0.0,52.70252230987917,26.8959290268183
6,0,268,6,1697440538.65723,592516.6447753906,4134552.724182129,-2.339046396085295,592482.6284332275,4134511.06111145,0.8085255806727787,0.0,14.5,0.6219927064251488
6,1,269,6,1697440538.65723,592516.6447753906,4134552.724182129,-2.339046396085295,592482.6284332275,4134511.06111145,0.8085255806727787,22.29490228448976,4.35,0.6625584755561433
6,2,270,6,1697440538.827889,592516.5543212891,4134552.6305236816,-2.3388599858497967,592482.6284332275,4134511.06111145,0.8085255806727787,24.743345294107844,0.0,0.6411843314932283
6,3,271,6,1697440538.827889,592516.5543212891,4134552.6305236816,-2.3388599858497967,592482.6284332275,4134511.06111145,0.8085255806727787,42.64393068363406,0.0,0.6440041117895283
6,4,272,6,1697440539.062705,592516.4013671875,4134552.472091675,-2.338512482416529,592482.6284332275,4134511.06111145,0.8085255806727787,37.07123689165091,0.0,0.6394494368409126
6,5,273,6,1697440539.062705,592516.4013671875,4134552.472091675,-2.338512482416529,592482.6284332275,4134511.06111145,0.8085255806727787,61.53194265435784,0.0,0.6533651531631341
6,6,274,6,1697440539.2980945,592516.2114868164,4134552.275299072,-2.3380751279141814,592482.6284332275,4134511.06111145,0.8085255806727787,48.30389515902509,0.0,0.6425154376036963
6,7,275,6,1697440539.3782232,592516.1328430176,4134552.193725586,-2.33789065808567,592482.6284332275,4134511.06111145,0.8085255806727787,35.96039842168083,0.0,0.6488949006953696
6,8,276,6,1697440539.4878554,592516.025390625,4134552.0822296143,-2.3376433032032207,592482.6284332275,4134511.06111145,0.8085255806727787,42.29251570977969,0.0,0.631228156791526
6,9,277,6,1697440539.5427165,592515.9204406738,4134551.973281861,-2.337403153339848,592482.6284332275,4134511.06111145,0.8085255806727787,48.266436957677705,0.0,0.6540069965493511
6,10,278,6,1697440539.698542,592515.6837463379,4134551.727401733,-2.336845082989857,592482.6284332275,4134511.06111145,0.8085255806727787,46.4237671024563,0.0,0.6675177966453993
6,11,279,6,1697440539.783381,592515.5650939941,4134551.6040496826,-2.3365570620156912,592482.6284332275,4134511.06111145,0.8085255806727787,26.293626695040025,0.0,0.712502413346398
6,12,280,6,1697440539.8584857,592515.407989502,4134551.4405822754,-2.3361668861188383,592482.6284332275,4134511.06111145,0.8085255806727787,19.485838876939265,0.0,0.7200665583797303
6,13,281,6,1697440539.96153,592515.2658996582,4134551.292617798,-2.335819379278305,592482.6284332275,4134511.06111145,0.8085255806727787,45.15127145406403,0.0,0.7348077614165792
6,14,282,6,1697440540.0981853,592514.9696350098,4134550.9838409424,-2.335066004517686,592482.6284332275,4134511.06111145,0.8085255806727787,41.64824753960293,0.0,0.6861430831588715
6,15,283,6,1697440540.1788063,592514.8289489746,4134550.837051392,-2.334712738322688,592482.6284332275,4134511.06111145,0.8085255806727787,44.59637052583565,0.0,0.8147294319269186
6,16,284,6,1697440540.2643957,592514.6366882324,4134550.636306762,-2.3341571458381303,592482.6284332275,4134511.06111145,0.8085255806727787,41.27365553299031,0.0,0.879906874513761
6,17,285,6,1697440540.3372016,592514.5480957031,4134550.543716431,-2.333886627792213,592482.6284332275,4134511.06111145,0.8085255806727787,49.35750920099344,0.0,0.8541953572880334
6,18,286,6,1697440540.49786,592514.1647949219,4134550.142562866,-2.3326842550404674,592482.6284332275,4134511.06111145,0.8085255806727787,26.03933734491261,0.0,1.0032971463381557
6,19,287,6,1697440540.578318,592513.9647216797,4134549.9328308105,-2.331992585975838,592482.6284332275,4134511.06111145,0.8085255806727787,57.70565228659474,0.0,1.0783380028272218
6,20,288,6,1697440540.6595888,592513.7534484863,4134549.711044312,-2.331187251522195,592482.6284332275,4134511.06111145,0.8085255806727787,26.161063382861943,0.0,1.103550052678989
6,21,289,6,1697440540.7413452,592513.5350952148,4134549.481445313,-2.3303445970725605,592482.6284332275,4134511.06111145,0.8085255806727787,28.04915844142669,0.0,1.1678618545123969
6,22,290,6,1697440540.901197,592513.0863952637,4134549.008377075,-2.3285539720720365,592482.6284332275,4134511.06111145,0.8085255806727787,27.834876940288524,0.0,1.1382459431109022
6,23,291,6,1697440540.978318,592512.8556518555,4134548.764465332,-2.3276308161812285,592483.1653289795,4134511.623443604,0.8085261133049926,21.87936531602157,0.0,1.3146204835550406
6,24,292,6,1697440541.0583203,592512.621673584,4134548.516723633,-2.3265787429158014,592483.8461914062,4134512.336547852,0.8085261133049926,42.59902908249408,0.0,1.4979038811893637
6,25,293,6,1697440541.1380155,592512.3824768066,4134548.262863159,-2.325357755242164,592484.5202941895,4134513.0425720215,0.8085261133049926,38.19656990568618,0.0,1.5908652122799298
6,26,294,6,1697440541.2978368,592511.8772277832,4134547.72467041,-2.322576665561704,592485.1424713135,4134513.694229126,0.8085261133049926,43.550656409468026,0.0,1.4066281412944028
6,27,295,6,1697440541.3781726,592511.8118896484,4134547.654846192,-2.322239842985552,592485.8188476562,4134514.402618408,0.8085261133049926,46.168106840932055,0.0,1.5759169814568774
6,28,296,6,1697440541.459232,592511.5122680664,4134547.334167481,-2.320663646247426,592486.4769439697,4134515.091888428,0.8085261133049926,52.25536750265904,0.0,1.6282167023986491
6,29,297,6,1697440541.5382512,592511.2339477539,4134547.035339356,-2.319056734080528,592487.1306610107,4134515.776565552,0.8085261133049926,20.72346303999409,0.0,1.8041439676745417
6,30,298,6,1697440541.6264803,592510.944152832,4134546.723297119,-2.3172880690148787,592487.7941131592,4134516.4714508057,0.8085261133049926,20.38908367960709,0.0,1.95643475070388
6,31,299,6,1697440541.7779615,592510.4298095703,4134546.166671753,-2.3138691102023614,592488.4540710449,4134517.1626434326,0.8085261133049926,16.56027836535422,0.0,2.074216139736562
6,32,300,6,1697440541.8716528,592510.0601196289,4134545.76423645,-2.3112267932761794,592489.1333007812,4134517.874038696,0.8085261133049926,7.85,7.25,2.3330910052197
6,33,301,6,1697440541.93869,592509.7640380859,4134545.4403533936,-2.308923685155129,592489.7372436523,4134518.506607056,0.8085261133049926,7.85,7.25,2.868730750238856
6,34,302,6,1697440542.104026,592509.177520752,4134544.794204712,-2.3032732934462965,592490.4218597412,4134519.2236480713,0.8085261133049926,17.35927713527051,0.0,3.2665671493687767
6,35,303,6,1697440542.1776545,592508.9211730957,4134544.509460449,-2.300271503289117,592491.1119384766,4134519.946395874,0.8085261133049926,20.42372871090972,0.0,4.273571774292674
6,36,304,6,1697440542.2583587,592508.5906677246,4134544.139816284,-2.2954811319736024,592491.8101043701,4134520.677627564,0.8085261133049926,16.606360708820954,0.0,5.196505848199485
6,37,305,6,1697440542.341642,592508.333190918,4134543.8494262695,-2.2910955728413107,592492.4888305664,4134521.3884887695,0.8085261133049926,1.5699999999999998,13.05,5.952999287840484
6,38,306,6,1697440542.4174707,592508.1862182617,4134543.68258667,-2.288300563931333,592493.1742858887,4134522.106414795,0.8085261133049926,0.0,14.5,6.407880124195768
6,39,307,6,1697440542.5841358,592507.6435546875,4134543.058166504,-2.276515578498632,592493.865020752,4134522.829864502,0.8085261133049926,0.0,19.76073784503884,6.981392607962794
6,40,308,6,1697440542.6582365,592507.3606872559,4134542.7265930176,-2.269525808661789,592494.5636901855,4134523.5616149902,0.8085261133049926,0.0,17.220092003788622,8.475877946366023
6,41,309,6,1697440542.7449713,592507.1182250977,4134542.438598633,-2.2625728966004,592495.2379608154,4134524.267807007,0.8085261133049926,0.0,14.5,10.21793758877069
6,42,310,6,1697440542.8973827,592506.5458068848,4134541.74118042,-2.24171126105729,592495.9163970947,4134524.978393554,0.8085261133049926,0.0,14.5,12.37351604935359
6,43,311,6,1697440542.9976609,592506.2852783203,4134541.413269043,-2.229464918019479,592496.5346374512,4134525.6259155273,0.8085261133049926,0.0,15.393046137587715,14.009137167363814
6,44,312,6,1697440543.060181,592506.0311279297,4134541.0850982666,-2.2161512397136702,592497.1839294434,4134526.30595398,0.8085261133049926,0.0,26.0497998199182,15.432115970844212
6,45,313,6,1697440543.1373343,592505.8172302246,4134540.8017425537,-2.203874124798462,592497.8292694092,4134526.9818573,0.8085261133049926,0.0,23.22746693433792,16.560984868217684
6,46,314,6,1697440543.3046696,592505.3280029297,4134540.123153687,-2.171777857811782,592498.4934082031,4134527.677429199,0.8085261133049926,0.0,26.982674170539863,16.928579805498305
6,47,315,6,1697440543.3784215,592505.1134643555,4134539.809875488,-2.1566139861560814,592499.139251709,4134528.353866577,0.8085261133049926,0.0,31.09284312956735,17.912421623441695
6,48,316,6,1697440543.4592752,592504.9851074219,4134539.6173095694,-2.147076547588055,592499.7811584473,4134529.026153565,0.8085261133049926,0.0,34.39279251868374,19.274460555824422
6,49,317,6,1697440543.538041,592504.8372802734,4134539.390289306,-2.1353374712309066,592500.4689331055,4134529.746520996,0.8085261133049926,0.0,38.90327002256877,20.353717878716296
6,50,318,6,1697440543.6996486,592504.4804382324,4134538.814666748,-2.103375817310301,592501.1189880371,4134530.427352905,0.8085261133049926,0.0,41.735575156410086,21.00120331840585
6,51,319,6,1697440543.7804337,592504.3424072266,4134538.5795288086,-2.089880567599847,592501.7482910156,4134531.086486816,0.8085261133049926,0.0,43.02539426942564,22.565185945903163
6,52,320,6,1697440543.8581746,592504.1813049316,4134538.294616699,-2.072757710426309,592502.4649658203,4134531.837112426,0.8085261133049926,0.0,41.65340787772383,24.14561915971533
7,0,321,7,1697440551.1875932,592515.7109069824,4134551.755859375,-2.336875672509372,592482.6284332275,4134511.06111145,0.8085255806727787,20.13170124068621,0.0,0.6699094694982148
7,1,322,7,1697440551.336138,592515.4428710938,4134551.47706604,-2.3362070232400267,592482.6284332275,4134511.06111145,0.8085255806727787,38.83009968918497,0.0,0.6892581935910048
7,2,323,7,1697440551.336138,592515.4428710938,4134551.47706604,-2.3362070232400267,592482.6284332275,4134511.06111145,0.8085255806727787,17.27420799233758,0.0,0.7544746847198354
7,3,324,7,1697440551.4972386,592515.1794433594,4134551.202758789,-2.3355703405616417,592482.6284332275,4134511.06111145,0.8085255806727787,19.81248982489676,0.0,0.7722486261423837
7,4,325,7,1697440551.5779214,592515.0183105469,4134551.03477478,-2.335157117360186,592482.6284332275,4134511.06111145,0.8085255806727787,35.56826991074992,0.0,0.8464723671257941
7,5,326,7,1697440551.7388594,592514.7073669434,4134550.710235596,-2.334281741453947,592482.6284332275,4134511.06111145,0.8085255806727787,39.64389990252149,0.0,0.8745099355270349
7,6,327,7,1697440551.847192,592514.5755004883,4134550.572372437,-2.3338868678523603,592482.6284332275,4134511.06111145,0.8085255806727787,28.89632524599308,0.0,0.9174345925184144
7,7,328,7,1697440551.847192,592514.5755004883,4134550.572372437,-2.3338868678523603,592482.6284332275,4134511.06111145,0.8085255806727787,44.486592655240166,0.0,0.92149226405601
7,8,329,7,1697440551.847192,592514.5755004883,4134550.572372437,-2.3338868678523603,592482.6284332275,4134511.06111145,0.8085255806727787,57.11278841530229,0.0,0.8457014487429604
7,9,330,7,1697440552.101267,592514.0989685059,4134550.073471069,-2.3323879958690634,592482.6284332275,4134511.06111145,0.8085255806727787,60.26055888521876,0.0,0.8784886649294711
7,10,331,7,1697440552.237594,592513.9937133789,4134549.963058472,-2.332046053865568,592482.6284332275,4134511.06111145,0.8085255806727787,58.20712924076452,0.0,0.9484728269184386
7,11,332,7,1697440552.237594,592513.9937133789,4134549.963058472,-2.332046053865568,592482.6284332275,4134511.06111145,0.8085255806727787,62.43973702304254,0.0,1.0194592614017457
7,12,333,7,1697440552.3908434,592513.438293457,4134549.379333496,-2.330270313446735,592482.6284332275,4134511.06111145,0.8085255806727787,34.24410938059509,0.0,1.0938164114780158
7,13,334,7,1697440552.4804156,592513.221282959,4134549.150756836,-2.3295288836801085,592482.6284332275,4134511.06111145,0.8085255806727787,28.19788506591882,0.0,1.1413773539381429
7,14,335,7,1697440552.6377194,592513.0195007324,4134548.9379119873,-2.3287818029153566,592482.6284332275,4134511.06111145,0.8085255806727787,47.48523323300954,0.0,1.2467904034398765
7,15,336,7,1697440552.7251446,592512.4601745605,4134548.346328736,-2.326646412691193,592482.6284332275,4134511.06111145,0.8085255806727787,20.180680056695422,0.0,1.4527883342290269
7,16,337,7,1697440552.8054876,592512.2306518555,4134548.102890015,-2.325605458043121,592482.6284332275,4134511.06111145,0.8085255806727787,22.1293286774514,0.0,1.5853231333415647
7,17,338,7,1697440552.9566512,592511.7323608398,4134547.572555542,-2.323042901604348,592482.6284332275,4134511.06111145,0.8085255806727787,21.89234405053172,0.0,1.6775803551306727
7,18,339,7,1697440552.9566512,592511.7323608398,4134547.572555542,-2.323042901604348,592482.6284332275,4134511.06111145,0.8085255806727787,23.1774182853296,0.0,1.9097709898626616
7,19,340,7,1697440552.9566512,592511.7323608398,4134547.572555542,-2.323042901604348,592482.6284332275,4134511.06111145,0.8085255806727787,59.74853354167749,0.0,1.762268625796877
7,20,341,7,1697440552.9566512,592511.7323608398,4134547.572555542,-2.323042901604348,592482.6284332275,4134511.06111145,0.8085255806727787,57.20376910714874,0.0,1.9501849873238943
7,21,342,7,1697440552.9566512,592511.7323608398,4134547.572555542,-2.323042901604348,592482.6284332275,4134511.06111145,0.8085255806727787,52.82803212507449,0.0,1.9450706728296807
7,22,343,7,1697440552.9566512,592511.7323608398,4134547.572555542,-2.323042901604348,592482.6284332275,4134511.06111145,0.8085255806727787,54.25995599838651,0.0,1.945154597061173
7,23,344,7,1697440553.4785264,592510.2717895508,4134546.0008392334,-2.314237412242988,592483.0937805176,4134511.548492432,0.8085261133049926,68.78092166913203,0.0,2.3704106871522668
7,24,345,7,1697440553.4785264,592510.2717895508,4134546.0008392334,-2.314237412242988,592483.6859741211,4134512.1687316895,0.8085261133049926,51.22281181368642,0.0,2.792772166927445
7,25,346,7,1697440553.6716175,592509.6897277832,4134545.366622925,-2.310187610766892,592484.204284668,4134512.711578369,0.8085261133049926,73.22952624086177,0.0,3.4859819154715863
7,26,347,7,1697440553.6716175,592509.6897277832,4134545.366622925,-2.310187610766892,592484.7900390625,4134513.32510376,0.8085261133049926,28.1686633624068,0.0,3.94126038281012
7,27,348,7,1697440553.8832517,592508.7256164551,4134544.305328369,-2.3033068904873097,592485.3585205078,4134513.92048645,0.8085261133049926,15.699999999999998,0.0,5.65134547939185
7,28,349,7,1697440553.8832517,592508.7256164551,4134544.305328369,-2.3033068904873097,592485.8944854736,4134514.4818573,0.8085261133049926,15.699999999999998,0.0,7.695513922656582
7,29,350,7,1697440554.080993,592508.0166931152,4134543.5149993896,-2.2939627556743742,592486.4795227051,4134515.0945892334,0.8085261133049926,3.14,16.542942349585168,9.562299224068468
7,30,351,7,1697440554.080993,592508.0166931152,4134543.5149993896,-2.2939627556743742,592487.0233154297,4134515.664123535,0.8085261133049926,0.0,21.34381076370907,11.038329380790351
7,31,352,7,1697440554.2863252,592507.0389099121,4134542.3990631104,-2.273497319829944,592487.5851287842,4134516.252548218,0.8085261133049926,0.0,28.06276831623726,14.324302325377404
7,32,353,7,1697440554.2863252,592507.0389099121,4134542.3990631104,-2.273497319829944,592488.1605529785,4134516.855239868,0.8085261133049926,0.0,32.434823034887884,17.806357823923722
7,33,354,7,1697440554.5392578,592505.7273864746,4134540.820755005,-2.227526653414616,592488.7164611816,4134517.4374694815,0.8085261133049926,0.0,35.64483039405313,19.14537339580199
7,34,355,7,1697440554.5392578,592505.7273864746,4134540.820755005,-2.227526653414616,592489.3377380371,4134518.088180542,0.8085261133049926,0.0,41.5413736731119,27.50882650002733
7,35,356,7,1697440554.7006998,592505.0422973633,4134539.9192352295,-2.1729472886741688,592489.9875183105,4134518.7687072754,0.8085261133049926,0.0,44.38690915627909,28.15376459960251
7,36,357,7,1697440554.8584652,592504.5583190918,4134539.206375122,-2.118646138557132,592490.621673584,4134519.432907105,0.8085261133049926,0.0,45.44023357760669,28.266868907857496
7,37,358,7,1697440554.936216,592504.2881774902,4134538.764984131,-2.084291858379519,592491.2470245361,4134520.087890625,0.8085261133049926,0.0,45.65699120124269,27.167492675633184
7,38,359,7,1697440555.0196714,592504.0743103027,4134538.387298584,-2.056234652520498,592491.8932189941,4134520.764663696,0.8085261133049926,0.0,45.86536634831422,26.513802176915853
7,39,360,7,1697440555.0981195,592503.8829040527,4134538.024230957,-2.030162080131202,592492.5256347656,4134521.427032471,0.8085261133049926,0.0,48.14825769027999,26.184601847146883
7,40,361,7,1697440555.2071476,592503.7118225098,4134537.6771698,-2.006293780097921,592493.1525115967,4134522.083602905,0.8085261133049926,0.0,50.84757312866084,26.937661588388018
7,41,362,7,1697440555.3364482,592503.5248413086,4134537.2700195312,-1.9783316339579369,592493.7902069092,4134522.751480103,0.8085261133049926,0.0,51.11049948460504,29.85304223192609
7,42,363,7,1697440555.4178383,592503.4111022949,4134537.005157471,-1.959065151779665,592494.4107055664,4134523.4013824463,0.8085261133049926,0.0,49.7841416803855,31.579950189504444
7,43,364,7,1697440555.5080647,592503.2841186523,4134536.688980103,-1.934206125084153,592494.922454834,4134523.9373779297,0.8085261133049926,0.0,47.56115601390312,32.78295733738883
7,44,365,7,1697440555.5933187,592503.1876831055,4134536.4303131104,-1.9130221559872755,592495.4797973633,4134524.521102905,0.8085261133049926,0.0,45.4838438477322,30.10500735284269
7,45,366,7,1697440555.6752963,592503.1048583984,4134536.1919555664,-1.8936061003388536,592496.0096130371,4134525.076034546,0.8085261133049926,0.0,44.01841170248586,25.128238425422364
7,46,367,7,1697440555.816888,592502.9789123535,4134535.795440674,-1.8666618027371624,592496.5517425537,4134525.643814087,0.8085261133049926,0.0,45.37378241503395,20.79042505485698
7,47,368,7,1697440555.9174993,592502.9181213379,4134535.589859009,-1.8555426720741048,592497.0941314697,4134526.211883545,0.8085261133049926,0.0,44.08529034462243,18.494829050443844
7,48,369,7,1697440556.0008123,592502.8720092773,4134535.428329468,-1.848155335303879,592497.6238708496,4134526.766723633,0.8085261133049926,0.0,39.88470188261114,18.527289775959748
7,49,370,7,1697440556.1377244,592502.7985534668,4134535.161514282,-1.836060295710355,592498.1991882324,4134527.369277954,0.8085261133049926,0.0,42.66806810817813,18.47505787409027
7,50,371,7,1697440556.224731,592502.7734375,4134535.067199707,-1.8317724905607893,592498.7207641602,4134527.915557861,0.8085261133049926,0.0,53.14736431451077,15.3533007465339
7,51,372,7,1697440556.310644,592502.7492370605,4134534.9746398926,-1.828316367192067,592499.285736084,4134528.507293701,0.8085261133049926,0.0,53.17894298433064,20.71491824319542
7,52,373,7,1697440556.3762214,592502.7470703125,4134534.96647644,-1.8279569292658595,592499.8012695312,4134529.047225952,0.8085261133049926,0.0,53.78611168702207,25.34711627571855
7,53,374,7,1697440556.5405622,592502.901184082,4134535.4344940186,-1.7607796472037212,592500.2054748535,4134529.4705963135,0.8085261133049926,0.0,54.70153774622535,31.706216703171464
7,54,375,7,1697440556.619492,592503.2597961426,4134536.731323242,-1.6119466866593903,592500.6901245117,4134529.978179932,0.8085261133049926,0.0,54.87626008180882,8.122586624107825
7,55,376,7,1697440556.705047,592503.4340820312,4134537.6507263184,-1.5018890062831023,592501.1103820801,4134530.41835022,0.8085261133049926,0.0,32.082307891872134,-13.669308210677098
7,56,377,7,1697440556.8587177,592503.5499572754,4134539.475219727,-1.2514769051525263,592501.558807373,4134530.888000488,0.8085261133049926,0.0,32.39088900932174,-17.071360097841943
7,57,378,7,1697440556.9499507,592503.479888916,4134540.2410583496,-1.127829418007884,592501.954864502,4134531.302825928,0.8085261133049926,0.0,32.60781389248325,-21.86155132742125
7,58,379,7,1697440557.026831,592503.3573913574,4134540.822769165,-1.0207072860713673,592502.3960266113,4134531.764907837,0.8085261133049926,0.0,31.900012053050563,-29.670461236670413
7,59,380,7,1697440557.0956092,592503.1243896484,4134541.441818237,-0.8846123241825596,592502.7920227051,4134532.1796569824,0.8085261133049926,8.889902548356492,0.0,-6.229444666414777
7,60,381,7,1697440557.2563117,592502.5774230957,4134542.172729492,-0.6613702002485429,592503.213470459,4134532.6210479736,0.8085261133049926,0.0,0.0,0.0
7,61,382,7,1697440557.351937,592502.3059997559,4134542.39994812,-0.5825781527730487,592503.6438598633,4134533.071838379,0.8085261133049926,0.0,0.0,0.0
7,62,383,7,1697440557.4323778,592502.0869750977,4134542.552230835,-0.5437641128060418,592504.0563354492,4134533.503845215,0.8085261133049926,0.0,0.0,0.0
8,0,384,8,1697440563.6332848,592515.9318847656,4134551.984924317,-2.337171993954124,592482.6284332275,4134511.06111145,0.8085255806727787,65.58564211513499,0.0,0.6422649231182241
8,1,385,8,1697440563.7108314,592515.8197631836,4134551.8684692383,-2.33690698959125,592482.6284332275,4134511.06111145,0.8085255806727787,49.59522341815121,0.0,0.6554010369536748
8,2,386,8,1697440563.8011236,592515.6604309082,4134551.702804565,-2.336529328610262,592482.6284332275,4134511.06111145,0.8085255806727787,27.397858514827533,0.0,0.6725605321889507
8,3,387,8,1697440563.9514754,592515.3472595215,4134551.376876831,-2.335778961008274,592482.6284332275,4134511.06111145,0.8085255806727787,22.549065757617303,0.0,0.6990347372880642
8,4,388,8,1697440564.0388317,592515.1647033691,4134551.186660767,-2.335338858467333,592482.6284332275,4134511.06111145,0.8085255806727787,25.42196863573772,0.0,0.7539516134066279
8,5,389,8,1697440564.1121686,592515.041229248,4134551.0579223633,-2.335021175672523,592482.6284332275,4134511.06111145,0.8085255806727787,56.512593660179846,0.0,0.7995711297386988
8,6,390,8,1697440564.1924703,592514.846862793,4134550.855056762,-2.334477092788532,592482.6284332275,4134511.06111145,0.8085255806727787,36.992079334340005,0.0,0.862540263816749
8,7,391,8,1697440564.359038,592514.4750366211,4134550.46647644,-2.33336067713428,592482.6284332275,4134511.06111145,0.8085255806727787,41.65248892104286,0.0,0.93038098980664
8,8,392,8,1697440564.4309602,592514.2770080566,4134550.259124756,-2.332705839138576,592482.6284332275,4134511.06111145,0.8085255806727787,42.19202065865332,0.0,0.8972380216195024
8,9,393,8,1697440564.5108025,592514.0973815918,4134550.070877075,-2.332119330456345,592482.6284332275,4134511.06111145,0.8085255806727787,46.800290702334166,0.0,0.911001087306378
8,10,394,8,1697440564.5930035,592513.9919433594,4134549.960266113,-2.331796749119232,592482.6284332275,4134511.06111145,0.8085255806727787,42.59413125665054,0.0,1.1163408388705027
8,11,395,8,1697440564.6716318,592513.8301391602,4134549.790374756,-2.331217876011753,592482.6284332275,4134511.06111145,0.8085255806727787,32.27514900144102,0.0,1.2147734980397424
8,12,396,8,1697440564.8338869,592513.3544006348,4134549.289672852,-2.329275400105629,592482.6284332275,4134511.06111145,0.8085255806727787,33.190021375086204,0.0,1.2163316947163132
8,13,397,8,1697440564.9186163,592513.0932312012,4134549.0139923096,-2.3281550832291327,592483.1175384521,4134511.5733795166,0.8085261133049926,17.88545211840603,0.0,1.08016970965603
8,14,398,8,1697440564.9907904,592512.8581848145,4134548.765304565,-2.327257625310589,592483.669921875,4134512.151931762,0.8085261133049926,32.410423409948194,0.0,1.1506474763253487
8,15,399,8,1697440565.153309,592512.4032897949,4134548.282836914,-2.325433038133271,592484.2518463135,4134512.761428833,0.8085261133049926,20.44185225173617,0.0,1.13262165218985
8,16,400,8,1697440565.2366922,592512.125213623,4134547.987030029,-2.324350575981076,592484.8359375,4134513.373184204,0.8085261133049926,21.44482300873145,0.0,1.2191711145015094
8,17,401,8,1697440565.3253734,592511.8754577637,4134547.7208251953,-2.3233398393756115,592485.3905334473,4134513.954025269,0.8085261133049926,48.6114297606436,0.0,1.447034252961466
8,18,402,8,1697440565.3253734,592511.8754577637,4134547.7208251953,-2.3233398393756115,592485.9858093262,4134514.577484131,0.8085261133049926,61.259529131407206,0.0,1.5818878284223057
8,19,403,8,1697440565.4761682,592511.3516845703,4134547.160751343,-2.3206667829879173,592486.5473327637,4134515.1656036377,0.8085261133049926,34.76105432158963,0.0,1.6274801574696762
8,20,404,8,1697440565.6558506,592511.002532959,4134546.785797119,-2.3187239583948243,592487.1340332031,4134515.780075073,0.8085261133049926,63.94021620836355,0.0,1.8299322017206887
8,21,405,8,1697440565.6558506,592511.002532959,4134546.785797119,-2.3187239583948243,592487.6911010742,4134516.363555908,0.8085261133049926,58.79333625502999,0.0,2.0350030244754107
8,22,406,8,1697440565.7913947,592510.4211425781,4134546.158203125,-2.3149895632203394,592488.2719726562,4134516.9719543457,0.8085261133049926,34.542347073942175,0.0,2.4077720053099427
8,23,407,8,1697440565.9594667,592509.7811584473,4134545.4619750977,-2.309728194063849,592488.8319244385,4134517.5583953857,0.8085261133049926,23.66711117166803,0.0,2.941925493506524
8,24,408,8,1697440565.9594667,592509.7811584473,4134545.4619750977,-2.309728194063849,592489.4744262695,4134518.231323242,0.8085261133049926,19.36193668243603,0.0,3.5059609660951785
8,25,409,8,1697440566.1112225,592509.170715332,4134544.7907562256,-2.303388250609564,592490.0759277344,4134518.861328125,0.8085261133049926,17.470750206135836,0.0,3.6794355007173656
8,26,410,8,1697440566.217509,592508.8036499023,4134544.383102417,-2.299181511808788,592490.7001190186,4134519.515060425,0.8085261133049926,16.08627987169192,0.0,4.511164061968759
8,27,411,8,1697440566.2716956,592508.477142334,4134544.0176086426,-2.295004713019224,592491.3286743164,4134520.17338562,0.8085261133049926,1.5699999999999998,13.05,6.135771890071554
